artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,track_genre,song_description
Ricky Montgomery,Montgomery Ricky,Mr Loverman,79,216880,False,0.41603375731789116,-0.45872748762179455,0.3105678410141982,-0.5585076809029996,-0.21023275056648455,-0.5040360031850442,0.19144065277198494,0.05374548089214263,0.26303501075581337,indie,"A calm, slow-paced indie song with a sad mood."
mxmtoon,the masquerade,prom dress,73,197933,False,-0.039187288801600065,0.12967382788878287,0.4396107363579356,-0.3788086412610521,1.152087851932254,-0.5041145030885494,-0.4756558454001919,-0.20468243055876884,-0.0735767281275385,indie,"A calm, slow-paced indie song with a sad mood."
Claire Rosinkranz,Backyard Boy (Stripped),Backyard Boy,71,129240,False,1.4417216840175044,-0.025377870117382916,0.20140828855855586,0.7410001110340311,0.024339008804159235,-0.5041145030885494,-0.7340900793377596,-0.077397041336678,0.5292955300073162,indie,"A calm, slow-paced indie song with a sad mood."
Lifafa,Jaago,Nikamma,46,211787,False,0.8712548034373824,0.1455765661458255,-0.7229683223089868,1.2800972299598734,0.5115265090354962,-0.49797665055109985,-0.585963140373544,-0.007968647215537769,1.9925275115867673,indie,"A calm, slow-paced indie song with a sad mood."
Lykke Li,so sad so sexy,sex money feelings die,74,139840,True,1.280377515772622,-0.4269220111077093,0.38015954112253114,-0.13006733901983006,0.024339008804159235,-0.504103454953982,-0.7829404528259584,0.6053155008545358,0.39719935658762867,indie,"A calm, slow-paced indie song with a happy mood."
Vacations,Vibes,Young,83,189160,False,-0.39644937562955573,0.6703669286282323,0.8338974258288621,-0.5518871899688225,-0.9352399268366743,-0.4809521858814372,-0.7881931811580227,0.46260157960552484,-1.4081150134814442,indie,"A high-energy, slow-paced indie song with a sad mood."
The Yellow Diary,Izafa,Dheere Se,47,198000,False,0.09910771255115633,-0.37126242720806,-0.3839573260669647,-0.4592003168903444,1.0648752747303483,-0.4924848877544345,-0.2602939837855521,-0.33968208579431947,1.2627295110625407,indie,"A calm, slow-paced indie song with a sad mood."
Lonely God,Marlboro Nights,Marlboro Nights,76,68522,False,-0.5808427107665648,0.7220508279636205,0.3228955136048173,2.140761051402885,-0.9399012887216037,-0.5030775290545909,0.6221643760012645,1.1877425848707692,1.789613111861524,indie,"A high-energy, slow-paced indie song with a happy mood."
Glass Animals;iann dior,Heat Waves (with iann dior),Heat Waves (with iann dior),62,175301,False,0.5082304248863958,0.2966525795877302,0.6326779958013394,0.04774013178378108,0.4844605368004219,-0.5041145030885494,1.394315440814729,0.18103087011423347,-1.37882702351617,indie,"A calm, slow-paced indie song with a sad mood."
Taba Chake,Blush,Blush,47,199000,False,0.2143535470117872,-0.6853415077846522,-0.0109458134863001,-0.2870675526017421,1.0047286697635165,-0.503912276999684,-0.4704031170681275,0.0807454119392528,-1.860177473628822,indie,"A calm, slow-paced indie song with a sad mood."
Nucleya;Gagan Mudgal,Raja Baja,Bhayanak Atma,48,210309,False,-0.10257249775494703,1.2428655058817668,0.24117497433474616,0.636963824925535,-0.9432093519947795,0.012757289538780534,-0.3758540070909686,0.5358871067333953,2.398256238178603,indie,"A high-energy, slow-paced indie song with a sad mood."
Anand Bhaskar Collective,Jaadoogari,Jaadoogari,45,260000,False,-0.35035104184530336,-0.10489156140259615,0.2513154792076747,-0.4923027715612295,-0.1139981826195537,-0.5041145030885494,-0.5019194870605138,0.1270310080200131,1.7630938043189355,indie,"A calm, slow-paced indie song with a sad mood."
Ritviz,Dev,Pran,48,221538,False,0.3007879228572603,-0.6257062393207423,-0.09067801846756154,-0.2596398044458659,-0.5981783526025493,-0.503723618795375,-0.12372304715187811,0.5243157077132052,-1.0418149931982128,indie,"A calm, slow-paced indie song with a sad mood."
Ellie Goulding,Let It Die,Let It Die,46,166890,False,0.05877167048993552,0.9049323179196109,0.5873439740164825,1.1382295670846516,0.37619664786012486,-0.5041048440469247,-0.743019717502269,0.856029146291987,-0.07367680098618978,indie,"A high-energy, slow-paced indie song with a happy mood."
Tanmaya Bhatnagar,Kahaani,Kahaani,49,215113,False,0.7848204275919093,-1.2498887159096654,-1.0713244897084135,-0.46109188572868065,1.6603266639019825,0.5102463899425856,-0.5964685970376726,-0.7716809825480818,0.32884959412880493,indie,"A calm, slow-paced indie song with a sad mood."
OAFF;Savera;Skeletron;Lothika;Ankur Tewari,Gehraiyaan (Original Motion Picture Soundtrack),Gehraiyaan - Skeletron Remix,48,144419,False,0.6868614683003736,-0.34343263525823536,0.5135767719016495,0.006125617340382713,-0.27639401602999947,-0.49955957041602106,-0.6022465982029436,-1.2576797413960645,-1.5057194082859917,indie,"A calm, slow-paced indie song with a sad mood."
Kaavish,Nindiya Re (Studio Version),Nindiya Re - Studio Version,50,225645,False,0.5082304248863958,-2.1364663737397924,-2.551042867440453,-0.49892326249540647,1.7325025898621806,-0.5005610095142365,-0.5702049553773508,0.12317387501328309,-0.7392613838758458,indie,"A calm, slow-paced indie song with a sad mood."
Neetesh Jung Kunwar,Kholai Khola,Kholai Khola,50,296761,False,-0.29272812461498793,-1.0153233266182866,-1.0599909842621993,-0.14709145856485675,0.7340689474127738,-0.5041145030885494,-0.5386885853849644,0.21188793416807367,-2.3824577229298467,indie,"A calm, slow-paced indie song with a sad mood."
Halsey,Manic,Graveyard,69,181805,False,0.5773779255627743,-0.2321134674589373,0.6227363243572919,-0.09412753109144059,-0.2523353740432667,-0.5039697789866138,-0.17099760214045762,-1.1072515541335939,-1.004220955964882,indie,"A calm, slow-paced indie song with a sad mood."
Cigarettes After Sex,Cry,Falling In Love,68,245840,False,-0.5462689604283758,-1.476502736072523,-0.6740552988042726,-0.5452666990346455,1.2453150896308434,-0.4530734135666005,-0.4651503887360631,-0.3898248148818098,0.6179600827723499,indie,"A calm, slow-paced indie song with a sad mood."
Vansire,Angel Youth,From the Subway Train,76,57370,False,-1.0072522982708987,-0.8443688903550784,-0.4016535012373695,-0.36367609055436184,0.637834379465843,-0.45565777252973716,0.01810061781386024,-1.4235364606854557,-1.669338532180833,indie,"A calm, slow-paced indie song with a sad mood."
JVKE,this is what ____ feels like (Vol. 1-4),this is what heartbreak feels like,67,157636,False,0.8078695944840354,-0.6654630849633489,0.7269250410909104,-0.1650613625290515,0.7912082221312636,-0.5041145030885494,-0.5439413137170289,0.24660213122864388,-0.4055184002738306,indie,"A calm, slow-paced indie song with a sad mood."
Prateek Kuhad,In Tokens & Charms (Deluxe Edition),Just to Be With You,47,81280,False,1.2976643909417165,-1.488429789765305,-1.1822735430239846,-0.2709892174758836,1.8768544417825763,-0.39718665098877054,-0.49141403039638504,0.5127443086930151,0.7967569235626346,indie,"A calm, slow-paced indie song with a sad mood."
Seedhe Maut;Sez on the Beat,Nayaab,Anaadi,47,198870,True,1.8105083542915232,-0.26391894397302257,0.030411539720937818,1.526001178943591,-0.5981783526025493,-0.5041145030885494,0.5486261793523631,-0.30111075572701923,0.06142155819303721,indie,"A calm, slow-paced indie song with a sad mood."
Radiohead,OK Computer,No Surprises,82,229120,False,-1.7966862643262194,-0.987493534668462,-0.4762160370677262,-0.5377004236813004,-0.7735057060808637,-0.49245258326739527,-0.5281831287208357,-1.3733937315979654,-1.5251669004838901,indie,"A calm, slow-paced indie song with a sad mood."
Tribal Rain,Roka Yo Samay,Narisawna,50,287503,False,-0.2754412494458933,-0.7688308836341259,-0.22429408267556097,-0.5395919925196366,1.6362680219152497,-0.46857956734542044,-0.3495903654306467,1.168456919837119,1.6645887537865265,indie,"A calm, slow-paced indie song with a happy mood."
BANNERS,Empires On Fire,Someone To You,73,219800,False,-0.5693181273205017,1.1713031837250754,0.9098517956613856,-0.37029658148853883,-0.929947025599593,-0.5041145030885494,0.13891336945134103,0.7287437570698966,-1.571066984985277,indie,"A high-energy, slow-paced indie song with a happy mood."
Twin Strings,Khabar,Khabar,47,218636,False,0.17401750495056637,-0.6654630849633489,-0.3155586265319176,-0.5131100287829287,1.3325276668327495,-0.5041090759347268,-0.5124249437246425,-0.613538529272151,0.32878287888970376,indie,"A calm, slow-paced indie song with a sad mood."
Chowraasta,Maya,Maya,47,282254,False,0.10487000427418787,-1.2578400850381868,0.5263021113500305,0.11867396322139186,-0.10798352212287053,-0.5041145030885494,0.6326698326653933,-0.8642521747096025,-1.5716674221371847,indie,"A calm, slow-paced indie song with a sad mood."
Anupam Roy,Hemlock Society,Ekhon Onek Raat,48,225976,False,0.9231154289446662,-0.30765147417988986,-0.30581578851675106,-0.2643687265417066,1.1791538241673283,-0.5041145030885494,-0.5754576837094152,0.5474585057535855,-0.8386003748970158,indie,"A calm, slow-paced indie song with a sad mood."
Royal & the Serpent,Overwhelmed,overwhelmed,70,159293,False,1.3668118916180951,-1.2657914541667081,-0.5702642489284163,2.084013986252796,-0.020770944920964603,-0.5041145030885494,-0.3338321804344535,-0.06968277532321795,-1.171809636586224,indie,"A calm, slow-paced indie song with a sad mood."
Sushant KC,Maya Ma (2018 Compilation),Muskurayera,51,196160,False,0.15673062978147176,-0.4746302258788372,-0.2531249298632988,-0.391103838710238,1.7234805991171556,-0.5018822630341402,-0.5439413137170289,0.3160305253497843,-1.4061135563084186,indie,"A calm, slow-paced indie song with a sad mood."
Last Minute India,Kaagaz Ki Naav,Kaagaz Ki Naav,46,297968,False,-1.6929650133116516,-0.09694019227407481,0.27338598981346024,-0.4573087480520081,-0.8962047802132005,-0.5041145030885494,-0.31807399543826037,-1.1303943521739739,-0.8631849405056798,indie,"A calm, slow-paced indie song with a sad mood."
Mohan Kannan,Queen,Kinare,48,212167,False,-0.23510520738467253,-0.7052199306059553,0.09781607211158022,-0.5414835613579729,0.13260289774445627,-0.49871965375300165,-0.5071722153925782,-1.1921084802816542,0.6600240410254374,indie,"A calm, slow-paced indie song with a sad mood."
Karthik Rao;Shilpa Surroch,Please Find Attached - Season 2 (A Dice Original Series),Haari Main Haari,47,163555,False,0.738722093807657,-1.452648628686959,-1.660865606340434,-0.4592003168903444,1.8648251207892106,-0.4904820095580036,-0.585963140373544,-0.2933964897135592,0.4327919366479338,indie,"A calm, slow-paced indie song with a sad mood."
Tenma;Arivu;Sharanya Srinivas,Natchathiram Nagargirathu (Original Motion Picture Soundtrack),Natchathiram Nagargirathu,46,293183,False,-0.18324458187738862,-0.7250983534272586,-0.4829763736496787,-0.5055437534295835,1.0708899352270316,-0.49632912171210025,-0.5649522270452865,-0.8025380466019221,0.25926559974661517,indie,"A calm, slow-paced indie song with a sad mood."
Roshan Sebastian;Robin Sebastian,"Siblings Unplugged, Vol. 2",Visiri - Enai Noki Paayum Thota,49,64615,False,0.456369799379112,-1.500356843458087,-1.2460990736947697,-0.26815186421837917,1.7956565250773537,-0.5035104091809163,-0.31282126710619595,-0.9452519678509329,-0.606864991880204,indie,"A calm, slow-paced indie song with a sad mood."
Nithya Balaji;Abhishek Pughazh,Kuruma Kuruvinga (Unplugged),Vaaya En Veera X Nee Tholaindhayo,47,265364,False,-0.10257249775494703,-0.9835178501042015,-0.6384641150345827,-0.4412304129261497,1.131036540193863,-0.5040818755566397,-0.684189160183148,-1.1033944211268638,0.020925408058819702,indie,"A calm, slow-paced indie song with a sad mood."
Mad Tsai,killer queen,killer queen,73,178888,True,0.7099106351924992,0.3602635326159008,0.5779988028590777,-0.3305736358834767,-0.7653859144103414,-0.5004317915660796,-0.23928307045729452,0.6246011658881859,-0.47270064604838913,indie,"A calm, slow-paced indie song with a happy mood."
The Strumbellas,Hope,Spirits,63,203653,False,-0.06223645569372623,0.06208719029635163,0.4342422337781499,-0.5499956211304863,-0.4357825191921035,-0.5041145030885494,-0.5281831287208357,1.2185996489246094,-1.388300587468491,indie,"A calm, slow-paced indie song with a happy mood."
Bon Iver;St. Vincent,The Twilight Saga: New Moon (Original Motion Picture Soundtrack) [Deluxe],Rosyln,53,289560,False,-1.3702766768218855,-1.4486729441226984,-0.9647497718282239,-0.5150015976212649,1.973089009729507,-0.42658373419444995,-0.6117015092006594,-1.3618223325777752,1.2532893047297695,indie,"A calm, slow-paced indie song with a sad mood."
Hasan Raheem;Natasha Noorani;Talal Qureshi,Faltu Pyar,Faltu Pyar,55,221550,False,0.46789438282517504,-0.4945086487001405,0.28750316326400793,0.32485496660004737,0.3160500428932931,-0.5041145030885494,-0.9142586611275679,1.1028856587227085,2.594265610656908,indie,"A calm, slow-paced indie song with a happy mood."
M83;Felsmann + Tiley,Solitude (Felsmann + Tiley Reinterpretation),Solitude - Felsmann + Tiley Reinterpretation,72,222354,False,-1.151309591346687,-1.7468492864422478,-0.6130134361378209,-0.5045979690104153,1.0618679444820067,-0.03569944102003169,-0.5491940420490933,-1.6889072115484811,-0.009430025732068616,indie,"A calm, slow-paced indie song with a sad mood."
Clairo,Bubble Gum,Bubble Gum,80,175960,False,-0.33306416667620875,-2.4835436361997476,-3.2569015399678305,0.28702358983332166,1.9971476517162399,-0.5040266348838027,0.9110644342648057,-0.9452519678509329,2.8628278056573904,indie,"A calm, slow-paced indie song with a sad mood."
Nucleya;2jaym;Sublahshini,Kanaa,Kanaa,48,257683,False,0.12215687944328249,0.18135772722417148,0.491705094724745,-0.3144953007576183,-0.9335257485951196,-0.4948108108212575,-0.5754576837094152,-0.9413948348442028,-0.909051667387516,indie,"A calm, slow-paced indie song with a sad mood."
Arooj Aftab,Vulture Prince,Mohabbat,51,462500,False,-1.139785007900624,-1.6315544340786887,-1.5833205690768635,-0.502706400172079,1.6152167101768582,-0.19399142751215145,-0.5544467703811576,-1.629507363244839,1.4440615309386575,indie,"A calm, slow-paced indie song with a sad mood."
The Yellow Diary,Marz,Marz,46,222579,False,-0.7709983376266056,-0.16850251443076672,0.1920631174011512,-0.12250106366648494,0.49348252754544664,-0.5041079129731934,-0.49141403039638504,-0.5248244701173604,-1.6795459637632633,indie,"A calm, slow-paced indie song with a sad mood."
Lykke Li,sex money feelings die (slowed version),sex money feelings die - slowed version,75,168810,True,1.3264758495568743,-0.8006363601482112,0.33243951819110296,-0.23883254722416672,0.46942388555871395,-0.5041094312840843,-0.675784794851845,-0.14682543545781845,-0.37139355547374464,indie,"A calm, slow-paced indie song with a sad mood."
JAWNY,For Abby,Honeypie,75,135581,False,0.9980252213440763,0.18533341178843168,0.7750427308801007,0.06571003574797582,-0.7635815162613365,-0.5041145030885494,-0.39686492041922605,1.7778839349004625,-0.23726256726148037,indie,"A calm, slow-paced indie song with a happy mood."
girl in red,October Passed Me By,October Passed Me By,74,165746,False,-0.7018508369502272,-1.0908613333392392,-0.9597789361061999,-0.3731339347460433,1.3415496575777741,-0.2618308502944885,-0.6032971438693564,-1.0493945590326434,1.118391091267846,indie,"A calm, slow-paced indie song with a sad mood."
Thaikkudam Bridge,Fish Rock,Fish Rock,47,259127,False,0.07029625393599861,0.49941249236502394,0.2670233200892698,-0.42326050896195494,-0.9327438427305508,-0.5041145030885494,0.9478335325892564,0.003602751804652306,0.9282526598304154,indie,"A calm, slow-paced indie song with a sad mood."
Abdul Hannan;BAIG,Siyah,Siyah,56,171290,False,1.090221888912581,-0.8920771051262064,0.2948600001326031,-0.48284492736954804,0.6709150121976004,-0.4217380611385687,-0.5969938698708791,-0.7639667165346218,0.06035411436742322,indie,"A calm, slow-paced indie song with a sad mood."
Raman Negi,Ek Din,Ek Din,46,300202,False,0.9058285537755717,0.010403290960963037,0.17734944366396083,0.16407161534146278,-0.8631241474814431,-0.5015269136767089,3.621472253610028,0.867600545312177,-1.0058221217033025,indie,"A calm, slow-paced indie song with a happy mood."
Bartika Eam Rai,Si Ma Na,Kaalpanik / Maayajastai,48,273357,False,0.17401750495056637,-0.9914692192327227,-0.2777802750445369,-0.5225678729746102,1.7084439478754478,-0.5031615207208928,-0.5439413137170289,0.2350307322084538,-1.3388645952947593,indie,"A calm, slow-paced indie song with a sad mood."
TV Girl,French Exit,Lovers Rock,83,213920,False,-0.044949580524631605,0.9128836870481323,0.5807824708634111,-0.4251520778002912,-0.9470060162134033,-0.48650855765218093,-0.6174795103659302,0.37774465345746433,-0.5730070080365213,indie,"A high-energy, slow-paced indie song with a sad mood."
Tanmaya Bhatnagar,Kya Tum Naraaz Ho? (Raw),Kya Tum Naraaz Ho? (Raw),46,212530,False,0.1509683380584402,-2.104660897225707,-1.6397892628790536,-0.496085909237902,1.8317444880574527,-0.504110012764851,-0.5124249437246425,-0.6868240564000215,-0.8349310367464688,indie,"A calm, slow-paced indie song with a sad mood."
